"Year","Number","Name","Temperature","Humidity","WindSpeed","WeekDay","Months"
2020,439,"Southern Mwy",8.958333333,60.16666667,11.20833333,"Friday","May"
2020,417,"Railway Cwy",8.958333333,60.16666667,11.20833333,"Friday","May"
2020,238,"University Dr",8.958333333,60.16666667,11.20833333,"Friday","May"
2020,1223,"Eco Display Sensor 1",8.958333333,60.16666667,11.20833333,"Friday","May"
2020,1164,"Eco Display Sensor 2",8.958333333,60.16666667,11.20833333,"Friday","May"
2020,433,"Rutland Reserve",8.958333333,60.16666667,11.20833333,"Friday","May"
2020,1020,"South Hagley Park",8.958333333,60.16666667,11.20833333,"Friday","May"
2020,438,"Sparks Road",8.958333333,60.16666667,11.20833333,"Friday","May"
2020,332,"Collins Street",8.958333333,60.16666667,11.20833333,"Friday","May"
2020,97,"Travis Road",8.958333333,60.16666667,11.20833333,"Friday","May"
2017,135,"Heaton St",9.583333333,89.20833333,7.666666667,"Thursday","Jun"
2017,150,"Marshland Rd",9.583333333,89.20833333,7.666666667,"Thursday","Jun"
2017,67,"Buckleys Rd",9.583333333,89.20833333,7.666666667,"Thursday","Jun"
2017,362,"Main Rd total cyclists",9.583333333,89.20833333,7.666666667,"Thursday","Jun"
2017,255,"Main Rd on-road",9.583333333,89.20833333,7.666666667,"Thursday","Jun"
2018,93,"Heaton St",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,172,"Marshland Rd",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,46,"Yaldhurst Rd",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,85,"Buckleys Rd",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,76,"Worcester St",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,302,"Lincoln Rd",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,1533,"Eco Display Total Counts",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,977,"North Hagley Park",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,459,"St Asaph St",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,152,"Main Rd shared path",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,237,"Southern Mwy",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,377,"Cashmere Rd",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,574,"Railway Cwy",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,682,"University Dr",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,1555,"Eco Display Sensor 1",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,1377,"Eco Display Sensor 2",6.458333333,89.79166667,4.125,"Friday","Jun"
2018,197,"Rutland Reserve",6.458333333,89.79166667,4.125,"Friday","Jun"
2019,40,"Eco Display towards Rolleston Ave",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,8,"Heaton St",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,63,"Marshland Rd",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,4,"Main North Rd",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,17,"Colombo St North",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,8,"Yaldhurst Rd",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,37,"Buckleys Rd",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,17,"Worcester St",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,122,"Lincoln Rd",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,43,"Main Rd total cyclists",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,81,"Eco Display Total Counts",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,19,"Antigua Street",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,10,"Linwood Ave Shared Path",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,63,"North Hagley Park",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,40,"St Asaph St",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,29,"Main Rd on-road",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,14,"Main Rd shared path",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,5,"Southern Mwy",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,70,"Cashmere Rd",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,50,"Railway Cwy",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,61,"University Dr",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,89,"Eco Display Sensor 1",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,77,"Eco Display Sensor 2",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,10,"Rutland Reserve",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,84,"South Hagley Park",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,4,"Sparks Road",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,19,"Collins Street",7.916666667,84.875,36.58333333,"Saturday","Jun"
2019,2,"Travis Road",7.916666667,84.875,36.58333333,"Saturday","Jun"
2020,37,"Papanui Rd",10.75,90.95833333,19.875,"Monday","Jun"
2020,157,"Eco Display towards Antigua",10.75,90.95833333,19.875,"Monday","Jun"
2020,166,"Eco Display towards Rolleston Ave",10.75,90.95833333,19.875,"Monday","Jun"
2020,21,"Heaton St",10.75,90.95833333,19.875,"Monday","Jun"
2020,84,"Marshland Rd",10.75,90.95833333,19.875,"Monday","Jun"
2020,20,"Main North Rd",10.75,90.95833333,19.875,"Monday","Jun"
2020,54,"Colombo St North",10.75,90.95833333,19.875,"Monday","Jun"
2020,23,"Buckleys Rd",10.75,90.95833333,19.875,"Monday","Jun"
2020,107,"Lincoln Rd",10.75,90.95833333,19.875,"Monday","Jun"
2020,163,"Main Rd total cyclists",10.75,90.95833333,19.875,"Monday","Jun"
2020,323,"Eco Display Total Counts",10.75,90.95833333,19.875,"Monday","Jun"
2020,37,"Linwood Ave Shared Path",10.75,90.95833333,19.875,"Monday","Jun"
2020,286,"North Hagley Park",10.75,90.95833333,19.875,"Monday","Jun"
2020,85,"St Asaph St",10.75,90.95833333,19.875,"Monday","Jun"
2020,93,"Main Rd on-road",10.75,90.95833333,19.875,"Monday","Jun"
2020,70,"Main Rd shared path",10.75,90.95833333,19.875,"Monday","Jun"
2020,73,"Southern Mwy",10.75,90.95833333,19.875,"Monday","Jun"
2020,157,"Cashmere Rd",10.75,90.95833333,19.875,"Monday","Jun"
2020,238,"Railway Cwy",10.75,90.95833333,19.875,"Monday","Jun"
2020,112,"University Dr",10.75,90.95833333,19.875,"Monday","Jun"
2020,334,"Eco Display Sensor 1",10.75,90.95833333,19.875,"Monday","Jun"
2020,307,"Eco Display Sensor 2",10.75,90.95833333,19.875,"Monday","Jun"
2020,18,"Charles St Shared Path",10.75,90.95833333,19.875,"Monday","Jun"
2020,127,"Rutland Reserve",10.75,90.95833333,19.875,"Monday","Jun"
2020,261,"South Hagley Park",10.75,90.95833333,19.875,"Monday","Jun"
2020,36,"Sparks Road",10.75,90.95833333,19.875,"Monday","Jun"
2020,63,"Collins Street",10.75,90.95833333,19.875,"Monday","Jun"
2020,27,"Travis Road",10.75,90.95833333,19.875,"Monday","Jun"
2016,128,"Heaton St",5.625,78.91666667,11.41666667,"Friday","Jul"
2016,71,"Buckleys Rd",5.625,78.91666667,11.41666667,"Friday","Jul"
2016,398,"Main Rd total cyclists",5.625,78.91666667,11.41666667,"Friday","Jul"
2016,265,"Main Rd on-road",5.625,78.91666667,11.41666667,"Friday","Jul"
2016,133,"Main Rd shared path",5.625,78.91666667,11.41666667,"Friday","Jul"
2016,336,"Cashmere Rd",5.625,78.91666667,11.41666667,"Friday","Jul"
2017,84,"Marshland Rd",10.04166667,92.91666667,21.45833333,"Saturday","Jul"
2017,33,"Buckleys Rd",10.04166667,92.91666667,21.45833333,"Saturday","Jul"
2017,303,"North Hagley Park",10.04166667,92.91666667,21.45833333,"Saturday","Jul"
2017,208,"Main Rd on-road",10.04166667,92.91666667,21.45833333,"Saturday","Jul"
2017,132,"Main Rd shared path",10.04166667,92.91666667,21.45833333,"Saturday","Jul"
2018,65,"Papanui Rd",8.5,76.625,17.79166667,"Sunday","Jul"
2018,233,"Eco Display towards Antigua",8.5,76.625,17.79166667,"Sunday","Jul"
2018,234,"Eco Display towards Rolleston Ave",8.5,76.625,17.79166667,"Sunday","Jul"
2018,34,"Heaton St",8.5,76.625,17.79166667,"Sunday","Jul"
2018,102,"Marshland Rd",8.5,76.625,17.79166667,"Sunday","Jul"
2018,23,"Main North Rd",8.5,76.625,17.79166667,"Sunday","Jul"
2018,110,"Colombo St North",8.5,76.625,17.79166667,"Sunday","Jul"
2018,61,"Buckleys Rd",8.5,76.625,17.79166667,"Sunday","Jul"
2018,25,"Worcester St",8.5,76.625,17.79166667,"Sunday","Jul"
2018,117,"Lincoln Rd",8.5,76.625,17.79166667,"Sunday","Jul"
2018,505,"Main Rd total cyclists",8.5,76.625,17.79166667,"Sunday","Jul"
2018,408,"Eco Display Total Counts",8.5,76.625,17.79166667,"Sunday","Jul"
2018,404,"North Hagley Park",8.5,76.625,17.79166667,"Sunday","Jul"
2018,141,"St Asaph St",8.5,76.625,17.79166667,"Sunday","Jul"
2018,148,"Southern Mwy",8.5,76.625,17.79166667,"Sunday","Jul"
2018,653,"Cashmere Rd",8.5,76.625,17.79166667,"Sunday","Jul"
2018,363,"Railway Cwy",8.5,76.625,17.79166667,"Sunday","Jul"
2018,454,"Eco Display Sensor 1",8.5,76.625,17.79166667,"Sunday","Jul"
2019,185,"Papanui Rd",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,826,"Eco Display towards Antigua",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,744,"Eco Display towards Rolleston Ave",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,109,"Heaton St",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,112,"Marshland Rd",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,42,"Yaldhurst Rd",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,83,"Buckleys Rd",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,246,"Lincoln Rd",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,370,"Main Rd total cyclists",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,458,"Antigua Street",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,134,"Linwood Ave Shared Path",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,230,"Main Rd on-road",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,299,"Southern Mwy",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,722,"Railway Cwy",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,1629,"Eco Display Sensor 1",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,1513,"Eco Display Sensor 2",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,246,"Rutland Reserve",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,1324,"South Hagley Park",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,143,"Sparks Road",6.583333333,79.125,11.58333333,"Monday","Jul"
2019,468,"Collins Street",6.583333333,79.125,11.58333333,"Monday","Jul"
2020,66,"Papanui Rd",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,402,"Eco Display towards Antigua",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,402,"Eco Display towards Rolleston Ave",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,45,"Heaton St",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,97,"Marshland Rd",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,29,"Main North Rd",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,110,"Colombo St North",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,18,"Yaldhurst Rd",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,33,"Buckleys Rd",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,39,"Worcester St",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,98,"Main Rd total cyclists",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,804,"Eco Display Total Counts",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,304,"Antigua Street",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,35,"Linwood Ave Shared Path",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,668,"North Hagley Park",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,246,"St Asaph St",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,73,"Main Rd on-road",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,25,"Main Rd shared path",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,107,"Southern Mwy",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,129,"Cashmere Rd",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,211,"University Dr",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,824,"Eco Display Sensor 1",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,787,"Eco Display Sensor 2",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,64,"Charles St Shared Path",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,151,"Rutland Reserve",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,702,"South Hagley Park",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,67,"Sparks Road",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2020,119,"Travis Road",5.208333333,87.04166667,39.33333333,"Wednesday","Jul"
2016,131,"Heaton St",3.583333333,67.25,10.83333333,"Monday","Aug"
2016,82,"Buckleys Rd",3.583333333,67.25,10.83333333,"Monday","Aug"
2016,231,"Lincoln Rd",3.583333333,67.25,10.83333333,"Monday","Aug"
2016,300,"Main Rd total cyclists",3.583333333,67.25,10.83333333,"Monday","Aug"
2016,799,"North Hagley Park",3.583333333,67.25,10.83333333,"Monday","Aug"
2016,202,"Main Rd on-road",3.583333333,67.25,10.83333333,"Monday","Aug"
2016,98,"Main Rd shared path",3.583333333,67.25,10.83333333,"Monday","Aug"
2016,285,"Cashmere Rd",3.583333333,67.25,10.83333333,"Monday","Aug"
2017,190,"Papanui Rd",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,150,"Heaton St",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,142,"Marshland Rd",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,77,"Main North Rd",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,171,"Colombo St North",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,49,"Yaldhurst Rd",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,53,"Buckleys Rd",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,311,"Lincoln Rd",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,431,"Main Rd total cyclists",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,272,"Main Rd on-road",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,159,"Main Rd shared path",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,278,"Southern Mwy",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,332,"Cashmere Rd",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,700,"Railway Cwy",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,501,"University Dr",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,191,"Rutland Reserve",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2017,1150,"South Hagley Park",7.083333333,82.5,11.08333333,"Tuesday","Aug"
2018,211,"Papanui Rd",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,825,"Eco Display towards Antigua",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,757,"Eco Display towards Rolleston Ave",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,167,"Heaton St",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,248,"Colombo St North",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,83,"Worcester St",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,326,"Lincoln Rd",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,408,"Main Rd total cyclists",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,1590,"Eco Display Total Counts",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,1244,"North Hagley Park",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,478,"St Asaph St",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,263,"Main Rd on-road",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,145,"Main Rd shared path",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,364,"Southern Mwy",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,520,"Cashmere Rd",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,710,"Railway Cwy",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,745,"University Dr",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,1637,"Eco Display Sensor 1",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,1550,"Eco Display Sensor 2",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,272,"Rutland Reserve",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2018,1299,"South Hagley Park",8.041666667,74.375,13.41666667,"Wednesday","Aug"
2019,128,"Papanui Rd",5.5,77.83333333,33.375,"Thursday","Aug"
2019,643,"Eco Display towards Antigua",5.5,77.83333333,33.375,"Thursday","Aug"
2019,626,"Eco Display towards Rolleston Ave",5.5,77.83333333,33.375,"Thursday","Aug"
2019,119,"Marshland Rd",5.5,77.83333333,33.375,"Thursday","Aug"
2019,48,"Main North Rd",5.5,77.83333333,33.375,"Thursday","Aug"
2019,214,"Colombo St North",5.5,77.83333333,33.375,"Thursday","Aug"
2019,25,"Yaldhurst Rd",5.5,77.83333333,33.375,"Thursday","Aug"
2019,56,"Buckleys Rd",5.5,77.83333333,33.375,"Thursday","Aug"
2019,225,"Lincoln Rd",5.5,77.83333333,33.375,"Thursday","Aug"
2019,192,"Main Rd total cyclists",5.5,77.83333333,33.375,"Thursday","Aug"
2019,1269,"Eco Display Total Counts",5.5,77.83333333,33.375,"Thursday","Aug"
2019,404,"Antigua Street",5.5,77.83333333,33.375,"Thursday","Aug"
2019,62,"Linwood Ave Shared Path",5.5,77.83333333,33.375,"Thursday","Aug"
2019,1073,"North Hagley Park",5.5,77.83333333,33.375,"Thursday","Aug"
2019,403,"St Asaph St",5.5,77.83333333,33.375,"Thursday","Aug"
2019,116,"Main Rd on-road",5.5,77.83333333,33.375,"Thursday","Aug"
2019,76,"Main Rd shared path",5.5,77.83333333,33.375,"Thursday","Aug"
2019,207,"Southern Mwy",5.5,77.83333333,33.375,"Thursday","Aug"
2019,245,"Cashmere Rd",5.5,77.83333333,33.375,"Thursday","Aug"
2019,636,"Railway Cwy",5.5,77.83333333,33.375,"Thursday","Aug"
2019,637,"University Dr",5.5,77.83333333,33.375,"Thursday","Aug"
2019,1257,"Eco Display Sensor 2",5.5,77.83333333,33.375,"Thursday","Aug"
2019,230,"Rutland Reserve",5.5,77.83333333,33.375,"Thursday","Aug"
2019,1093,"South Hagley Park",5.5,77.83333333,33.375,"Thursday","Aug"
2019,370,"Collins Street",5.5,77.83333333,33.375,"Thursday","Aug"
2019,186,"Travis Road",5.5,77.83333333,33.375,"Thursday","Aug"
2020,298,"Eco Display towards Antigua",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,321,"Eco Display towards Rolleston Ave",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,47,"Heaton St",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,26,"Main North Rd",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,115,"Colombo St North",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,33,"Yaldhurst Rd",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,66,"Buckleys Rd",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,194,"Lincoln Rd",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,659,"Main Rd total cyclists",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,181,"Antigua Street",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,78,"Linwood Ave Shared Path",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,528,"North Hagley Park",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,234,"St Asaph St",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,413,"Main Rd on-road",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,246,"Main Rd shared path",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,206,"Southern Mwy",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,352,"Railway Cwy",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,256,"University Dr",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,639,"Eco Display Sensor 1",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,583,"Eco Display Sensor 2",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,58,"Charles St Shared Path",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,163,"Rutland Reserve",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,579,"South Hagley Park",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,186,"Sparks Road",12.79166667,73.75,17.54166667,"Saturday","Aug"
2020,56,"Travis Road",12.79166667,73.75,17.54166667,"Saturday","Aug"
2016,126,"Marshland Rd",9.375,69.04166667,12.95833333,"Thursday","Sep"
2016,82,"Buckleys Rd",9.375,69.04166667,12.95833333,"Thursday","Sep"
2016,257,"Lincoln Rd",9.375,69.04166667,12.95833333,"Thursday","Sep"
2016,982,"North Hagley Park",9.375,69.04166667,12.95833333,"Thursday","Sep"
2016,278,"Main Rd on-road",9.375,69.04166667,12.95833333,"Thursday","Sep"
2017,91,"Papanui Rd",6.666666667,94.04166667,36.33333333,"Friday","Sep"
2017,130,"Marshland Rd",6.666666667,94.04166667,36.33333333,"Friday","Sep"
2017,44,"Main North Rd",6.666666667,94.04166667,36.33333333,"Friday","Sep"
2017,74,"Colombo St North",6.666666667,94.04166667,36.33333333,"Friday","Sep"
2017,23,"Yaldhurst Rd",6.666666667,94.04166667,36.33333333,"Friday","Sep"
2017,42,"Buckleys Rd",6.666666667,94.04166667,36.33333333,"Friday","Sep"
2017,539,"North Hagley Park",6.666666667,94.04166667,36.33333333,"Friday","Sep"
2017,227,"St Asaph St",6.666666667,94.04166667,36.33333333,"Friday","Sep"
2017,77,"Main Rd on-road",6.666666667,94.04166667,36.33333333,"Friday","Sep"
2017,85,"Southern Mwy",6.666666667,94.04166667,36.33333333,"Friday","Sep"
2017,133,"Cashmere Rd",6.666666667,94.04166667,36.33333333,"Friday","Sep"
2017,310,"Railway Cwy",6.666666667,94.04166667,36.33333333,"Friday","Sep"
