"Hour","Year","Location","Temperature","Humidity","WindSpeed","Week","Percentage_Occupied","Months"
17,2020,"St Asaph St",12,53,28,"Weekday",31,"Oct"
17,2020,"Lichfield",12,53,28,"Weekday",22,"Oct"
17,2020,"West End",12,53,28,"Weekday",50,"Oct"
17,2020,"The Crossing",12,53,28,"Weekday",35,"Oct"
17,2020,"Hereford St",12,53,28,"Weekday",32,"Oct"
17,2020,"Art gallery",12,53,28,"Weekday",17,"Oct"
18,2020,"The Crossing",11,56,28,"Weekday",28,"Oct"
18,2020,"Art gallery",11,56,28,"Weekday",9,"Oct"
18,2020,"Lichfield St ",11,56,28,"Weekday",73,"Oct"
18,2020,"Hereford St",11,56,28,"Weekday",27,"Oct"
18,2020,"St Asaph St",11,56,28,"Weekday",40,"Oct"
18,2020,"West End",11,56,28,"Weekday",45,"Oct"
19,2020,"Art gallery",9,61,26,"Weekday",7,"Oct"
19,2020,"St Asaph St",9,61,26,"Weekday",57,"Oct"
19,2020,"The Crossing",9,61,26,"Weekday",27,"Oct"
19,2020,"West End",9,61,26,"Weekday",44,"Oct"
19,2020,"Lichfield St ",9,61,26,"Weekday",73,"Oct"
20,2020,"West End",6,77,23,"Weekday",44,"Oct"
20,2020,"The Crossing",6,77,23,"Weekday",26,"Oct"
20,2020,"Hereford St",6,77,23,"Weekday",21,"Oct"
20,2020,"Art gallery",6,77,23,"Weekday",6,"Oct"
20,2020,"Lichfield",6,77,23,"Weekday",16,"Oct"
20,2020,"Lichfield St ",6,77,23,"Weekday",73,"Oct"
20,2020,"St Asaph St",6,77,23,"Weekday",49,"Oct"
21,2020,"Art gallery",3,93,23,"Weekday",3,"Oct"
21,2020,"The Crossing",3,93,23,"Weekday",21,"Oct"
21,2020,"Lichfield",3,93,23,"Weekday",9,"Oct"
21,2020,"Hereford St",3,93,23,"Weekday",19,"Oct"
21,2020,"West End",3,93,23,"Weekday",39,"Oct"
21,2020,"St Asaph St",3,93,23,"Weekday",43,"Oct"
22,2020,"The Crossing",2,96,22,"Weekday",18,"Oct"
22,2020,"Lichfield",2,96,22,"Weekday",4,"Oct"
22,2020,"West End",2,96,22,"Weekday",37,"Oct"
22,2020,"St Asaph St",2,96,22,"Weekday",31,"Oct"
23,2020,"Art gallery",1,96,22,"Weekday",3,"Oct"
23,2020,"The Crossing",1,96,22,"Weekday",16,"Oct"
23,2020,"St Asaph St",1,96,22,"Weekday",26,"Oct"
23,2020,"Lichfield St ",1,96,22,"Weekday",64,"Oct"
23,2020,"Hereford St",1,96,22,"Weekday",16,"Oct"
0,2020,"Art gallery",1,96,20,"Weekend",3,"Oct"
0,2020,"The Crossing",1,96,20,"Weekend",16,"Oct"
0,2020,"Lichfield St ",1,96,20,"Weekend",58,"Oct"
0,2020,"St Asaph St",1,96,20,"Weekend",19,"Oct"
0,2020,"Lichfield",1,96,20,"Weekend",0,"Oct"
0,2020,"Hereford St",1,96,20,"Weekend",15,"Oct"
0,2020,"West End",1,96,20,"Weekend",35,"Oct"
1,2020,"Lichfield",1,95,20,"Weekend",0,"Oct"
1,2020,"West End",1,95,20,"Weekend",35,"Oct"
1,2020,"Lichfield St ",1,95,20,"Weekend",58,"Oct"
1,2020,"St Asaph St",1,95,20,"Weekend",17,"Oct"
1,2020,"Hereford St",1,95,20,"Weekend",15,"Oct"
2,2020,"The Crossing",1,95,19,"Weekend",16,"Oct"
2,2020,"St Asaph St",1,95,19,"Weekend",14,"Oct"
2,2020,"Hereford St",1,95,19,"Weekend",14,"Oct"
3,2020,"Lichfield St ",2,95,18,"Weekend",50,"Oct"
3,2020,"The Crossing",2,95,18,"Weekend",16,"Oct"
3,2020,"Art gallery",2,95,18,"Weekend",3,"Oct"
4,2020,"The Crossing",4,88,17,"Weekend",16,"Oct"
4,2020,"Lichfield St ",4,88,17,"Weekend",50,"Oct"
4,2020,"Art gallery",4,88,17,"Weekend",3,"Oct"
4,2020,"St Asaph St",4,88,17,"Weekend",11,"Oct"
4,2020,"Hereford St",4,88,17,"Weekend",14,"Oct"
4,2020,"Lichfield",4,88,17,"Weekend",0,"Oct"
5,2020,"Art gallery",5,87,16,"Weekend",3,"Oct"
5,2020,"Lichfield",5,87,16,"Weekend",0,"Oct"
5,2020,"The Crossing",5,87,16,"Weekend",16,"Oct"
5,2020,"Lichfield St ",5,87,16,"Weekend",55,"Oct"
5,2020,"West End",5,87,16,"Weekend",35,"Oct"
5,2020,"St Asaph St",5,87,16,"Weekend",14,"Oct"
5,2020,"Hereford St",5,87,16,"Weekend",14,"Oct"
6,2020,"West End",6,88,16,"Weekend",35,"Oct"
6,2020,"Art gallery",6,88,16,"Weekend",3,"Oct"
6,2020,"St Asaph St",6,88,16,"Weekend",26,"Oct"
6,2020,"Lichfield",6,88,16,"Weekend",0,"Oct"
7,2020,"Art gallery",6,88,16,"Weekend",3,"Oct"
7,2020,"St Asaph St",6,88,16,"Weekend",49,"Oct"
7,2020,"Lichfield",6,88,16,"Weekend",0,"Oct"
7,2020,"Hereford St",6,88,16,"Weekend",15,"Oct"
7,2020,"West End",6,88,16,"Weekend",35,"Oct"
8,2020,"Art gallery",8,82,15,"Weekend",3,"Oct"
8,2020,"West End",8,82,15,"Weekend",36,"Oct"
8,2020,"St Asaph St",8,82,15,"Weekend",54,"Oct"
8,2020,"Lichfield",8,82,15,"Weekend",2,"Oct"
9,2020,"Art gallery",11,72,17,"Weekend",7,"Oct"
9,2020,"Lichfield St ",11,72,17,"Weekend",64,"Oct"
9,2020,"St Asaph St",11,72,17,"Weekend",60,"Oct"
9,2020,"West End",11,72,17,"Weekend",37,"Oct"
9,2020,"Lichfield",11,72,17,"Weekend",6,"Oct"
10,2020,"Art gallery",13,62,19,"Weekend",30,"Oct"
10,2020,"St Asaph St",13,62,19,"Weekend",66,"Oct"
10,2020,"West End",13,62,19,"Weekend",41,"Oct"
11,2020,"Lichfield",15,56,21,"Weekend",21,"Oct"
11,2020,"Lichfield St ",15,56,21,"Weekend",64,"Oct"
11,2020,"St Asaph St",15,56,21,"Weekend",69,"Oct"
11,2020,"The Crossing",15,56,21,"Weekend",52,"Oct"
11,2020,"Hereford St",15,56,21,"Weekend",35,"Oct"
12,2020,"The Crossing",17,51,22,"Weekend",65,"Oct"
12,2020,"Hereford St",17,51,22,"Weekend",36,"Oct"
12,2020,"Lichfield",17,51,22,"Weekend",30,"Oct"
12,2020,"Art gallery",17,51,22,"Weekend",54,"Oct"
13,2020,"Lichfield St ",18,49,24,"Weekend",67,"Oct"
13,2020,"The Crossing",18,49,24,"Weekend",72,"Oct"
14,2020,"St Asaph St",19,47,25,"Weekend",54,"Oct"
14,2020,"Lichfield St ",19,47,25,"Weekend",64,"Oct"
14,2020,"West End",19,47,25,"Weekend",45,"Oct"
14,2020,"Hereford St",19,47,25,"Weekend",37,"Oct"
15,2020,"St Asaph St",19,47,25,"Weekend",54,"Oct"
15,2020,"Lichfield St ",19,47,25,"Weekend",64,"Oct"
15,2020,"Lichfield",19,47,25,"Weekend",23,"Oct"
15,2020,"Art gallery",19,47,25,"Weekend",33,"Oct"
15,2020,"The Crossing",19,47,25,"Weekend",53,"Oct"
15,2020,"Hereford St",19,47,25,"Weekend",33,"Oct"
15,2020,"West End",19,47,25,"Weekend",41,"Oct"
16,2020,"Hereford St",18,50,25,"Weekend",30,"Oct"
16,2020,"Art gallery",18,50,25,"Weekend",10,"Oct"
16,2020,"The Crossing",18,50,25,"Weekend",37,"Oct"
16,2020,"Lichfield St ",18,50,25,"Weekend",64,"Oct"
16,2020,"St Asaph St",18,50,25,"Weekend",43,"Oct"
16,2020,"West End",18,50,25,"Weekend",40,"Oct"
17,2020,"Lichfield St ",18,50,25,"Weekend",73,"Oct"
17,2020,"St Asaph St",18,50,25,"Weekend",40,"Oct"
17,2020,"Lichfield",18,50,25,"Weekend",10,"Oct"
17,2020,"West End",18,50,25,"Weekend",39,"Oct"
17,2020,"The Crossing",18,50,25,"Weekend",25,"Oct"
17,2020,"Hereford St",18,50,25,"Weekend",23,"Oct"
17,2020,"Art gallery",18,50,25,"Weekend",3,"Oct"
18,2020,"The Crossing",18,51,25,"Weekend",25,"Oct"
18,2020,"Lichfield",18,51,25,"Weekend",11,"Oct"
18,2020,"Art gallery",18,51,25,"Weekend",2,"Oct"
18,2020,"Lichfield St ",18,51,25,"Weekend",73,"Oct"
18,2020,"Hereford St",18,51,25,"Weekend",18,"Oct"
18,2020,"St Asaph St",18,51,25,"Weekend",60,"Oct"
18,2020,"West End",18,51,25,"Weekend",40,"Oct"
19,2020,"St Asaph St",17,53,25,"Weekend",56,"Oct"
19,2020,"The Crossing",17,53,25,"Weekend",26,"Oct"
19,2020,"Lichfield",17,53,25,"Weekend",13,"Oct"
19,2020,"West End",17,53,25,"Weekend",42,"Oct"
19,2020,"Lichfield St ",17,53,25,"Weekend",73,"Oct"
20,2020,"West End",15,56,23,"Weekend",42,"Oct"
20,2020,"The Crossing",15,56,23,"Weekend",26,"Oct"
20,2020,"Hereford St",15,56,23,"Weekend",17,"Oct"
20,2020,"Art gallery",15,56,23,"Weekend",1,"Oct"
20,2020,"Lichfield",15,56,23,"Weekend",12,"Oct"
20,2020,"Lichfield St ",15,56,23,"Weekend",73,"Oct"
21,2020,"Lichfield St ",14,59,23,"Weekend",73,"Oct"
21,2020,"Art gallery",14,59,23,"Weekend",1,"Oct"
21,2020,"The Crossing",14,59,23,"Weekend",23,"Oct"
21,2020,"Hereford St",14,59,23,"Weekend",17,"Oct"
21,2020,"West End",14,59,23,"Weekend",39,"Oct"
21,2020,"St Asaph St",14,59,23,"Weekend",47,"Oct"
22,2020,"Lichfield",13,62,22,"Weekend",3,"Oct"
22,2020,"Art gallery",13,62,22,"Weekend",1,"Oct"
22,2020,"Hereford St",13,62,22,"Weekend",16,"Oct"
22,2020,"St Asaph St",13,62,22,"Weekend",43,"Oct"
23,2020,"Art gallery",12,64,22,"Weekend",1,"Oct"
23,2020,"The Crossing",12,64,22,"Weekend",16,"Oct"
23,2020,"St Asaph St",12,64,22,"Weekend",40,"Oct"
23,2020,"Lichfield",12,64,22,"Weekend",1,"Oct"
23,2020,"Lichfield St ",12,64,22,"Weekend",64,"Oct"
23,2020,"Hereford St",12,64,22,"Weekend",15,"Oct"
23,2020,"West End",12,64,22,"Weekend",35,"Oct"
0,2020,"Art gallery",12,66,21,"Weekend",1,"Oct"
0,2020,"Lichfield St ",12,66,21,"Weekend",67,"Oct"
0,2020,"St Asaph St",12,66,21,"Weekend",31,"Oct"
0,2020,"Lichfield",12,66,21,"Weekend",0,"Oct"
0,2020,"Hereford St",12,66,21,"Weekend",15,"Oct"
0,2020,"West End",12,66,21,"Weekend",35,"Oct"
1,2020,"The Crossing",11,72,26,"Weekend",16,"Oct"
1,2020,"Art gallery",11,72,26,"Weekend",1,"Oct"
1,2020,"Lichfield St ",11,72,26,"Weekend",73,"Oct"
1,2020,"Hereford St",11,72,26,"Weekend",15,"Oct"
2,2020,"Lichfield",11,72,26,"Weekend",0,"Oct"
2,2020,"Art gallery",11,72,26,"Weekend",1,"Oct"
2,2020,"The Crossing",11,72,26,"Weekend",16,"Oct"
2,2020,"St Asaph St",11,72,26,"Weekend",26,"Oct"
2,2020,"Hereford St",11,72,26,"Weekend",14,"Oct"
2,2020,"West End",11,72,26,"Weekend",35,"Oct"
3,2020,"Lichfield",11,73,25,"Weekend",0,"Oct"
3,2020,"Lichfield St ",11,73,25,"Weekend",67,"Oct"
3,2020,"St Asaph St",11,73,25,"Weekend",14,"Oct"
3,2020,"West End",11,73,25,"Weekend",35,"Oct"
3,2020,"The Crossing",11,73,25,"Weekend",15,"Oct"
3,2020,"Hereford St",11,73,25,"Weekend",14,"Oct"
3,2020,"Art gallery",11,73,25,"Weekend",1,"Oct"
4,2020,"The Crossing",11,74,25,"Weekend",15,"Oct"
4,2020,"Lichfield St ",11,74,25,"Weekend",67,"Oct"
4,2020,"St Asaph St",11,74,25,"Weekend",11,"Oct"
4,2020,"Hereford St",11,74,25,"Weekend",14,"Oct"
4,2020,"Lichfield",11,74,25,"Weekend",0,"Oct"
4,2020,"West End",11,74,25,"Weekend",35,"Oct"
5,2020,"Art gallery",11,75,25,"Weekend",1,"Oct"
5,2020,"Lichfield",11,75,25,"Weekend",0,"Oct"
5,2020,"The Crossing",11,75,25,"Weekend",15,"Oct"
5,2020,"Lichfield St ",11,75,25,"Weekend",67,"Oct"
5,2020,"West End",11,75,25,"Weekend",35,"Oct"
5,2020,"St Asaph St",11,75,25,"Weekend",11,"Oct"
6,2020,"West End",11,75,26,"Weekend",35,"Oct"
6,2020,"The Crossing",11,75,26,"Weekend",23,"Oct"
6,2020,"Art gallery",11,75,26,"Weekend",1,"Oct"
6,2020,"Lichfield",11,75,26,"Weekend",0,"Oct"
6,2020,"Lichfield St ",11,75,26,"Weekend",64,"Oct"
7,2020,"Art gallery",11,75,26,"Weekend",1,"Oct"
7,2020,"St Asaph St",11,75,26,"Weekend",20,"Oct"
7,2020,"Lichfield",11,75,26,"Weekend",0,"Oct"
7,2020,"Lichfield St ",11,75,26,"Weekend",58,"Oct"
7,2020,"Hereford St",11,75,26,"Weekend",14,"Oct"
7,2020,"The Crossing",11,75,26,"Weekend",15,"Oct"
8,2020,"Art gallery",13,70,27,"Weekend",1,"Oct"
8,2020,"The Crossing",13,70,27,"Weekend",16,"Oct"
8,2020,"Hereford St",13,70,27,"Weekend",15,"Oct"
8,2020,"West End",13,70,27,"Weekend",35,"Oct"
8,2020,"St Asaph St",13,70,27,"Weekend",29,"Oct"
8,2020,"Lichfield St ",13,70,27,"Weekend",64,"Oct"
8,2020,"Lichfield",13,70,27,"Weekend",0,"Oct"
9,2020,"The Crossing",15,61,29,"Weekend",16,"Oct"
9,2020,"Art gallery",15,61,29,"Weekend",1,"Oct"
9,2020,"Lichfield St ",15,61,29,"Weekend",64,"Oct"
9,2020,"St Asaph St",15,61,29,"Weekend",40,"Oct"
9,2020,"West End",15,61,29,"Weekend",36,"Oct"
9,2020,"Lichfield",15,61,29,"Weekend",3,"Oct"
9,2020,"Hereford St",15,61,29,"Weekend",20,"Oct"
10,2020,"The Crossing",17,54,31,"Weekend",25,"Oct"
10,2020,"Lichfield",17,54,31,"Weekend",8,"Oct"
10,2020,"St Asaph St",17,54,31,"Weekend",46,"Oct"
10,2020,"Hereford St",17,54,31,"Weekend",30,"Oct"
10,2020,"West End",17,54,31,"Weekend",37,"Oct"
10,2020,"Lichfield St ",17,54,31,"Weekend",64,"Oct"
11,2020,"Lichfield",19,49,36,"Weekend",16,"Oct"
11,2020,"Art gallery",19,49,36,"Weekend",13,"Oct"
11,2020,"Lichfield St ",19,49,36,"Weekend",64,"Oct"
11,2020,"West End",19,49,36,"Weekend",38,"Oct"
11,2020,"St Asaph St",19,49,36,"Weekend",46,"Oct"
11,2020,"The Crossing",19,49,36,"Weekend",39,"Oct"
11,2020,"Hereford St",19,49,36,"Weekend",32,"Oct"
12,2020,"Lichfield",20,46,36,"Weekend",24,"Oct"
12,2020,"Art gallery",20,46,36,"Weekend",22,"Oct"
12,2020,"Lichfield St ",20,46,36,"Weekend",64,"Oct"
12,2020,"West End",20,46,36,"Weekend",40,"Oct"
12,2020,"St Asaph St",20,46,36,"Weekend",49,"Oct"
13,2020,"Lichfield St ",21,44,37,"Weekend",55,"Oct"
13,2020,"Art gallery",21,44,37,"Weekend",29,"Oct"
13,2020,"The Crossing",21,44,37,"Weekend",57,"Oct"
13,2020,"Lichfield",21,44,37,"Weekend",31,"Oct"
13,2020,"St Asaph St",21,44,37,"Weekend",51,"Oct"
13,2020,"Hereford St",21,44,37,"Weekend",30,"Oct"
13,2020,"West End",21,44,37,"Weekend",42,"Oct"
14,2020,"The Crossing",22,43,37,"Weekend",53,"Oct"
14,2020,"Lichfield",22,43,37,"Weekend",26,"Oct"
14,2020,"West End",22,43,37,"Weekend",41,"Oct"
14,2020,"Hereford St",22,43,37,"Weekend",30,"Oct"
15,2020,"St Asaph St",22,43,35,"Weekend",40,"Oct"
15,2020,"Lichfield St ",22,43,35,"Weekend",45,"Oct"
15,2020,"Art gallery",22,43,35,"Weekend",19,"Oct"
15,2020,"The Crossing",22,43,35,"Weekend",42,"Oct"
15,2020,"Hereford St",22,43,35,"Weekend",31,"Oct"
15,2020,"West End",22,43,35,"Weekend",42,"Oct"
16,2020,"Hereford St",22,45,33,"Weekend",25,"Oct"
16,2020,"Art gallery",22,45,33,"Weekend",10,"Oct"
16,2020,"The Crossing",22,45,33,"Weekend",32,"Oct"
16,2020,"Lichfield St ",22,45,33,"Weekend",64,"Oct"
16,2020,"St Asaph St",22,45,33,"Weekend",29,"Oct"
16,2020,"Lichfield",22,45,33,"Weekend",11,"Oct"
16,2020,"West End",22,45,33,"Weekend",39,"Oct"
17,2020,"St Asaph St",21,46,33,"Weekend",20,"Oct"
17,2020,"Lichfield",21,46,33,"Weekend",4,"Oct"
17,2020,"West End",21,46,33,"Weekend",37,"Oct"
17,2020,"Hereford St",21,46,33,"Weekend",17,"Oct"
17,2020,"Art gallery",21,46,33,"Weekend",2,"Oct"
18,2020,"The Crossing",21,48,34,"Weekend",18,"Oct"
18,2020,"Lichfield",21,48,34,"Weekend",2,"Oct"
18,2020,"Art gallery",21,48,34,"Weekend",1,"Oct"
18,2020,"Lichfield St ",21,48,34,"Weekend",64,"Oct"
18,2020,"Hereford St",21,48,34,"Weekend",14,"Oct"
18,2020,"St Asaph St",21,48,34,"Weekend",31,"Oct"
18,2020,"West End",21,48,34,"Weekend",37,"Oct"
19,2020,"Art gallery",19,51,34,"Weekend",1,"Oct"
19,2020,"St Asaph St",19,51,34,"Weekend",37,"Oct"
19,2020,"Lichfield",19,51,34,"Weekend",1,"Oct"
19,2020,"West End",19,51,34,"Weekend",37,"Oct"
19,2020,"Lichfield St ",19,51,34,"Weekend",64,"Oct"
19,2020,"Hereford St",19,51,34,"Weekend",15,"Oct"
20,2020,"West End",17,55,35,"Weekend",36,"Oct"
20,2020,"The Crossing",17,55,35,"Weekend",17,"Oct"
20,2020,"Art gallery",17,55,35,"Weekend",1,"Oct"
20,2020,"Lichfield",17,55,35,"Weekend",0,"Oct"
20,2020,"St Asaph St",17,55,35,"Weekend",26,"Oct"
21,2020,"Lichfield St ",15,60,36,"Weekend",64,"Oct"
21,2020,"Art gallery",15,60,36,"Weekend",1,"Oct"
21,2020,"The Crossing",15,60,36,"Weekend",17,"Oct"
21,2020,"Lichfield",15,60,36,"Weekend",0,"Oct"
21,2020,"West End",15,60,36,"Weekend",35,"Oct"
21,2020,"St Asaph St",15,60,36,"Weekend",14,"Oct"
22,2020,"The Crossing",14,63,34,"Weekend",15,"Oct"
22,2020,"Lichfield",14,63,34,"Weekend",0,"Oct"
22,2020,"Lichfield St ",14,63,34,"Weekend",55,"Oct"
22,2020,"West End",14,63,34,"Weekend",34,"Oct"
22,2020,"Art gallery",14,63,34,"Weekend",1,"Oct"
22,2020,"St Asaph St",14,63,34,"Weekend",14,"Oct"
23,2020,"Art gallery",13,61,32,"Weekend",1,"Oct"
23,2020,"The Crossing",13,61,32,"Weekend",14,"Oct"
23,2020,"St Asaph St",13,61,32,"Weekend",11,"Oct"
23,2020,"Lichfield",13,61,32,"Weekend",0,"Oct"
23,2020,"Hereford St",13,61,32,"Weekend",12,"Oct"
23,2020,"West End",13,61,32,"Weekend",34,"Oct"
0,2020,"Art gallery",13,58,30,"Weekday",1,"Oct"
0,2020,"The Crossing",13,58,30,"Weekday",14,"Oct"
0,2020,"St Asaph St",13,58,30,"Weekday",11,"Oct"
0,2020,"Lichfield",13,58,30,"Weekday",0,"Oct"
0,2020,"Hereford St",13,58,30,"Weekday",11,"Oct"
0,2020,"West End",13,58,30,"Weekday",34,"Oct"
1,2020,"Lichfield",8,89,27,"Weekday",0,"Oct"
1,2020,"The Crossing",8,89,27,"Weekday",14,"Oct"
1,2020,"West End",8,89,27,"Weekday",34,"Oct"
1,2020,"St Asaph St",8,89,27,"Weekday",11,"Oct"
1,2020,"Hereford St",8,89,27,"Weekday",11,"Oct"
2,2020,"Lichfield",8,90,27,"Weekday",0,"Oct"
2,2020,"Art gallery",8,90,27,"Weekday",1,"Oct"
2,2020,"St Asaph St",8,90,27,"Weekday",11,"Oct"
2,2020,"Hereford St",8,90,27,"Weekday",11,"Oct"
2,2020,"West End",8,90,27,"Weekday",34,"Oct"
3,2020,"Lichfield",7,90,26,"Weekday",0,"Oct"
3,2020,"Lichfield St ",7,90,26,"Weekday",58,"Oct"
3,2020,"St Asaph St",7,90,26,"Weekday",11,"Oct"
3,2020,"West End",7,90,26,"Weekday",34,"Oct"
3,2020,"Hereford St",7,90,26,"Weekday",12,"Oct"
3,2020,"Art gallery",7,90,26,"Weekday",1,"Oct"
4,2020,"The Crossing",7,91,21,"Weekday",14,"Oct"
4,2020,"Lichfield St ",7,91,21,"Weekday",58,"Oct"
4,2020,"Art gallery",7,91,21,"Weekday",1,"Oct"
4,2020,"St Asaph St",7,91,21,"Weekday",11,"Oct"
4,2020,"Hereford St",7,91,21,"Weekday",11,"Oct"
4,2020,"Lichfield",7,91,21,"Weekday",0,"Oct"
5,2020,"Art gallery",6,90,18,"Weekday",1,"Oct"
5,2020,"Lichfield",6,90,18,"Weekday",0,"Oct"
5,2020,"The Crossing",6,90,18,"Weekday",14,"Oct"
5,2020,"West End",6,90,18,"Weekday",34,"Oct"
5,2020,"St Asaph St",6,90,18,"Weekday",23,"Oct"
5,2020,"Hereford St",6,90,18,"Weekday",12,"Oct"
6,2020,"West End",6,89,17,"Weekday",35,"Oct"
6,2020,"Hereford St",6,89,17,"Weekday",15,"Oct"
6,2020,"St Asaph St",6,89,17,"Weekday",37,"Oct"
6,2020,"Lichfield",6,89,17,"Weekday",2,"Oct"
6,2020,"Lichfield St ",6,89,17,"Weekday",64,"Oct"
7,2020,"St Asaph St",6,89,15,"Weekday",37,"Oct"
7,2020,"Lichfield",6,89,15,"Weekday",5,"Oct"
7,2020,"Lichfield St ",6,89,15,"Weekday",55,"Oct"
7,2020,"Hereford St",6,89,15,"Weekday",24,"Oct"
7,2020,"West End",6,89,15,"Weekday",42,"Oct"
7,2020,"The Crossing",6,89,15,"Weekday",16,"Oct"
8,2020,"Art gallery",10,73,12,"Weekday",21,"Oct"
8,2020,"The Crossing",10,73,12,"Weekday",22,"Oct"
8,2020,"Hereford St",10,73,12,"Weekday",38,"Oct"
8,2020,"West End",10,73,12,"Weekday",59,"Oct"
8,2020,"Lichfield St ",10,73,12,"Weekday",55,"Oct"
8,2020,"Lichfield",10,73,12,"Weekday",17,"Oct"
9,2020,"The Crossing",16,59,12,"Weekday",29,"Oct"
9,2020,"West End",16,59,12,"Weekday",73,"Oct"
9,2020,"Lichfield",16,59,12,"Weekday",33,"Oct"
9,2020,"Hereford St",16,59,12,"Weekday",51,"Oct"
10,2020,"The Crossing",19,51,12,"Weekday",38,"Oct"
10,2020,"Lichfield",19,51,12,"Weekday",39,"Oct"
10,2020,"Hereford St",19,51,12,"Weekday",58,"Oct"
10,2020,"West End",19,51,12,"Weekday",75,"Oct"
10,2020,"Lichfield St ",19,51,12,"Weekday",55,"Oct"
11,2020,"Lichfield",20,48,10,"Weekday",39,"Oct"
11,2020,"Art gallery",20,48,10,"Weekday",66,"Oct"
11,2020,"Lichfield St ",20,48,10,"Weekday",64,"Oct"
11,2020,"West End",20,48,10,"Weekday",77,"Oct"
11,2020,"St Asaph St",20,48,10,"Weekday",47,"Oct"
11,2020,"The Crossing",20,48,10,"Weekday",45,"Oct"
11,2020,"Hereford St",20,48,10,"Weekday",58,"Oct"
12,2020,"The Crossing",19,50,7,"Weekday",56,"Oct"
12,2020,"Hereford St",19,50,7,"Weekday",55,"Oct"
12,2020,"Lichfield",19,50,7,"Weekday",45,"Oct"
12,2020,"Art gallery",19,50,7,"Weekday",63,"Oct"
12,2020,"Lichfield St ",19,50,7,"Weekday",64,"Oct"
12,2020,"St Asaph St",19,50,7,"Weekday",51,"Oct"
13,2020,"Lichfield St ",18,59,9,"Weekday",67,"Oct"
13,2020,"Art gallery",18,59,9,"Weekday",73,"Oct"
13,2020,"Lichfield",18,59,9,"Weekday",46,"Oct"
13,2020,"St Asaph St",18,59,9,"Weekday",49,"Oct"
13,2020,"Hereford St",18,59,9,"Weekday",57,"Oct"
13,2020,"West End",18,59,9,"Weekday",81,"Oct"
14,2020,"The Crossing",17,69,15,"Weekday",46,"Oct"
14,2020,"St Asaph St",17,69,15,"Weekday",46,"Oct"
14,2020,"Art gallery",17,69,15,"Weekday",68,"Oct"
14,2020,"Lichfield",17,69,15,"Weekday",40,"Oct"
14,2020,"Lichfield St ",17,69,15,"Weekday",73,"Oct"
14,2020,"West End",17,69,15,"Weekday",80,"Oct"
14,2020,"Hereford St",17,69,15,"Weekday",55,"Oct"
15,2020,"St Asaph St",16,70,20,"Weekday",54,"Oct"
15,2020,"Lichfield",16,70,20,"Weekday",32,"Oct"
15,2020,"Art gallery",16,70,20,"Weekday",51,"Oct"
15,2020,"West End",16,70,20,"Weekday",73,"Oct"
16,2020,"Hereford St",15,70,23,"Weekday",47,"Oct"
16,2020,"The Crossing",15,70,23,"Weekday",30,"Oct"
16,2020,"Lichfield St ",15,70,23,"Weekday",64,"Oct"
16,2020,"St Asaph St",15,70,23,"Weekday",43,"Oct"
16,2020,"Lichfield",15,70,23,"Weekday",22,"Oct"
16,2020,"West End",15,70,23,"Weekday",63,"Oct"
17,2020,"Lichfield",15,68,23,"Weekday",11,"Oct"
17,2020,"West End",15,68,23,"Weekday",44,"Oct"
17,2020,"Hereford St",15,68,23,"Weekday",35,"Oct"
17,2020,"Art gallery",15,68,23,"Weekday",17,"Oct"
18,2020,"The Crossing",13,70,22,"Weekday",18,"Oct"
18,2020,"Lichfield",13,70,22,"Weekday",6,"Oct"
18,2020,"Art gallery",13,70,22,"Weekday",6,"Oct"
18,2020,"St Asaph St",13,70,22,"Weekday",37,"Oct"
19,2020,"Art gallery",12,74,20,"Weekday",2,"Oct"
19,2020,"St Asaph St",12,74,20,"Weekday",46,"Oct"
19,2020,"The Crossing",12,74,20,"Weekday",17,"Oct"
19,2020,"Lichfield",12,74,20,"Weekday",5,"Oct"
19,2020,"West End",12,74,20,"Weekday",35,"Oct"
19,2020,"Lichfield St ",12,74,20,"Weekday",73,"Oct"
19,2020,"Hereford St",12,74,20,"Weekday",24,"Oct"
20,2020,"West End",10,80,17,"Weekday",34,"Oct"
20,2020,"The Crossing",10,80,17,"Weekday",17,"Oct"
20,2020,"Hereford St",10,80,17,"Weekday",19,"Oct"
20,2020,"Art gallery",10,80,17,"Weekday",1,"Oct"
20,2020,"Lichfield",10,80,17,"Weekday",4,"Oct"
20,2020,"Lichfield St ",10,80,17,"Weekday",73,"Oct"
20,2020,"St Asaph St",10,80,17,"Weekday",31,"Oct"
21,2020,"Lichfield St ",10,84,14,"Weekday",64,"Oct"
21,2020,"Art gallery",10,84,14,"Weekday",1,"Oct"
21,2020,"The Crossing",10,84,14,"Weekday",16,"Oct"
21,2020,"Lichfield",10,84,14,"Weekday",3,"Oct"
21,2020,"Hereford St",10,84,14,"Weekday",12,"Oct"
21,2020,"West End",10,84,14,"Weekday",34,"Oct"
21,2020,"St Asaph St",10,84,14,"Weekday",26,"Oct"
22,2020,"The Crossing",9,87,11,"Weekday",15,"Oct"
22,2020,"Lichfield",9,87,11,"Weekday",1,"Oct"
22,2020,"Lichfield St ",9,87,11,"Weekday",58,"Oct"
22,2020,"West End",9,87,11,"Weekday",34,"Oct"
22,2020,"Art gallery",9,87,11,"Weekday",1,"Oct"
22,2020,"Hereford St",9,87,11,"Weekday",11,"Oct"
22,2020,"St Asaph St",9,87,11,"Weekday",20,"Oct"
